name,value,year,lastValue,rank
IBM,52779,2003.5,52576.6,
IBM,52752,2001,52795.1,
Samsung,52696.2,2016.2,52252.1,
Toyota,52673.6,2015.8,52220.4,
GE,52630.9,2007.7,52479.2,
IBM,52595.6,2001.1,52752,
Toyota,52593.3,2016.3,52922.2,
IBM,52576.6,2003.4,52374.2,
GE,52555.1,2008.1,53086,
IBM,52500,2016,53759.5,
GE,52479.2,2007.6,52327.5,
Toyota,52470.1,2017.7,52158.8,
IBM,52439.2,2001.2,52595.6,
IBM,52374.2,2003.3,52171.8,
GE,52327.5,2007.5,52175.8,
IBM,52282.8,2001.3,52439.2,
Toyota,52264.4,2016.4,52593.3,
Samsung,52252.1,2016.1,51808,
Toyota,52220.4,2015.7,51767.2,
GE,52175.8,2007.4,52024.1,
IBM,52171.8,2003.2,51969.4,
Toyota,52158.8,2017.6,51847.5,
IBM,52126.4,2001.4,52282.8,
GE,52024.2,2008.2,52555.1,
GE,52024.1,2007.3,51872.4,
IBM,51970,2001.5,52126.4,
IBM,51969.4,2003.1,51767,
Toyota,51935.5,2016.5,52264.4,
IBM,51932.9,2016.1,52500,
GE,51872.4,2007.2,51720.7,
Toyota,51847.5,2017.5,51536.2,
IBM,51813.6,2001.6,51970,
Samsung,51808,2016,51156.9,
Google,51789,2010.7,50613,
Amazon,51783.8,2016.1,50338,
Toyota,51767.2,2015.6,51314,
IBM,51767,2003,51709.1,
GE,51720.7,2007.1,51569,
IBM,51709.1,2002.9,51651.2,
IBM,51657.2,2001.7,51813.6,
IBM,51651.2,2002.8,51593.3,
Toyota,51606.6,2016.6,51935.5,
IBM,51593.3,2002.7,51535.4,
GE,51569,2007,51302.8,
Toyota,51536.2,2017.4,51224.9,
IBM,51535.4,2002.6,51477.5,
IBM,51500.8,2001.8,51657.2,
GE,51493.3,2008.3,52024.2,
IBM,51477.5,2002.5,51419.6,
IBM,51419.6,2002.4,51361.7,
IBM,51365.8,2016.2,51932.9,
IBM,51361.7,2002.3,51303.8,
IBM,51344.4,2001.9,51500.8,
Toyota,51314,2015.5,50860.8,
IBM,51303.8,2002.2,51245.9,
GE,51302.8,2006.9,51036.6,
Toyota,51277.7,2016.7,51606.6,
IBM,51245.9,2002.1,51188,
Toyota,51224.9,2017.3,50913.6,
IBM,51188,2002,51344.4,
Samsung,51156.9,2015.9,50505.8,
GE,51036.6,2006.8,50770.4,
GE,50962.4,2008.4,51493.3,
Toyota,50948.8,2016.8,51277.7,
Toyota,50913.6,2017.2,50602.3,
Toyota,50860.8,2015.4,50407.6,
IBM,50798.7,2016.3,51365.8,
GE,50770.4,2006.7,50504.2,
Apple,50722.4,2011.4,46414.8,
Toyota,50619.9,2016.9,50948.8,
Google,50613,2010.6,49437,
Toyota,50602.3,2017.1,50291,
Samsung,50505.8,2015.8,49854.7,
GE,50504.2,2006.6,50238,
GE,50431.5,2008.5,50962.4,
Toyota,50407.6,2015.3,49954.4,
Amazon,50338,2016,49099,
Toyota,50291,2017,50619.9,
GE,50238,2006.5,49971.8,
IBM,50231.6,2016.4,50798.7,
GE,49971.8,2006.4,49705.6,
Toyota,49954.4,2015.2,49501.2,
GE,49900.6,2008.6,50431.5,
Samsung,49854.7,2015.7,49203.6,
GE,49705.6,2006.3,49439.4,
IBM,49664.5,2016.5,50231.6,
Toyota,49501.2,2015.1,49048,
GE,49439.4,2006.2,49173.2,
Google,49437,2010.5,48261,
GE,49369.7,2008.7,49900.6,
Samsung,49203.6,2015.6,48552.5,
GE,49173.2,2006.1,48907,
Amazon,49099,2015.9,47860,
IBM,49097.4,2016.6,49664.5,
Toyota,49048,2015,48382.4,
GE,48907,2006,48715.9,
GE,48838.8,2008.8,49369.7,
GE,48715.9,2005.9,48524.8,
Mercedes-Benz,48601,2018,48523.8,
Samsung,48552.5,2015.5,47901.4,
IBM,48530.3,2016.7,49097.4,
GE,48524.8,2005.8,48333.7,
Mercedes-Benz,48523.8,2017.9,48446.6,
Mercedes-Benz,48446.6,2017.8,48369.4,
Toyota,48382.4,2014.9,47716.8,
Mercedes-Benz,48369.4,2017.7,48292.2,
GE,48333.7,2005.7,48142.6,
GE,48307.9,2008.9,48838.8,
Mercedes-Benz,48292.2,2017.6,48215,
Google,48261,2010.4,47085,
Mercedes-Benz,48215,2017.5,48137.8,
Facebook,48188,2017,46628.5,
GE,48142.6,2005.6,47951.5,
Mercedes-Benz,48137.8,2017.4,48060.6,
Mercedes-Benz,48060.6,2017.3,47983.4,
Mercedes-Benz,47983.4,2017.2,47906.2,
IBM,47963.2,2016.8,48530.3,
GE,47951.5,2005.5,47760.4,
Mercedes-Benz,47906.2,2017.1,47829,
Samsung,47901.4,2015.4,47250.3,
Facebook,47886,2017.1,48188,
Amazon,47860,2015.8,46621,
Mercedes-Benz,47829,2017,47395.1,
GE,47777,2009,48307.9,
GE,47760.4,2005.4,47569.3,
Toyota,47716.8,2014.8,47051.2,
Facebook,47584,2017.2,47886,
GE,47569.3,2005.3,47378.2,
IBM,47396.1,2016.9,47963.2,
Mercedes-Benz,47395.1,2016.9,46961.2,
GE,47378.2,2005.2,47187.1,
Facebook,47282,2017.3,47584,
GE,47280.1,2009.1,47777,
Samsung,47250.3,2015.3,46599.2,
GE,47187.1,2005.1,46996,
Google,47085,2010.3,45909,
Toyota,47051.2,2014.7,46385.6,
GE,46996,2005,46707.5,
Facebook,46980,2017.4,47282,
Mercedes-Benz,46961.2,2016.8,46527.3,
GE,46947,2013,46620.5,
IBM,46829,2017,47396.1,
GE,46800.3,2013.1,46947,
GE,46783.2,2009.2,47280.1,
GE,46707.5,2004.9,46419,
Facebook,46678,2017.5,46980,
GE,46653.6,2013.2,46800.3,
Facebook,46628.5,2016.9,45069,
Amazon,46621,2015.7,45382,
GE,46620.5,2012.9,46294,
Samsung,46599.2,2015.2,45948.1,
Mercedes-Benz,46527.3,2016.7,46093.4,
GE,46506.9,2013.3,46653.6,
IBM,46443.3,2017.1,46829,
GE,46419,2004.8,46130.5,
Apple,46414.8,2011.3,42107.2,
Toyota,46385.6,2014.6,45720,
Facebook,46376,2017.6,46678,
GE,46360.2,2013.4,46506.9,
GE,46294,2012.8,45967.5,
GE,46286.3,2009.3,46783.2,
GE,46213.5,2013.5,46360.2,
GE,46130.5,2004.7,45842,
Mercedes-Benz,46093.4,2016.6,45659.5,
Facebook,46074,2017.7,46376,
GE,46066.8,2013.6,46213.5,
IBM,46057.6,2017.2,46443.3,
GE,45967.5,2012.7,45641,
Samsung,45948.1,2015.1,45297,
GE,45920.1,2013.7,46066.8,
Google,45909,2010.2,44733,
GE,45842,2004.6,45553.5,
GE,45789.4,2009.4,46286.3,
GE,45773.4,2013.8,45920.1,
Facebook,45772,2017.8,46074,
Toyota,45720,2014.5,45054.4,
IBM,45671.9,2017.3,46057.6,
Mercedes-Benz,45659.5,2016.5,45225.6,
GE,45641,2012.6,45314.5,
GE,45626.7,2013.9,45773.4,
GE,45553.5,2004.5,45265,
GE,45480,2014,45626.7,
Facebook,45470,2017.9,45772,
Samsung,45462,2014,44876.8,
Samsung,45445.5,2014.1,45462,
Samsung,45429,2014.2,45445.5,
Samsung,45412.5,2014.3,45429,
Samsung,45396,2014.4,45412.5,
Amazon,45382,2015.6,44143,
Samsung,45379.5,2014.5,45396,
Samsung,45363,2014.6,45379.5,
Samsung,45346.5,2014.7,45363,
Samsung,45330,2014.8,45346.5,
GE,45314.5,2012.5,44988,
Samsung,45313.5,2014.9,45330,
Samsung,45297,2015,45313.5,
GE,45292.5,2009.5,45789.4,
IBM,45286.2,2017.4,45671.9,
GE,45265,2004.4,44976.5,
Mercedes-Benz,45225.6,2016.4,44791.7,
Facebook,45168,2018,45470,
GE,45158.7,2014.1,45480,
Facebook,45069,2016.8,43509.5,
Toyota,45054.4,2014.4,44388.8,
GE,44988,2012.4,44661.5,
GE,44976.5,2004.3,44688,
IBM,44900.5,2017.5,45286.2,
Samsung,44876.8,2013.9,44291.6,
GE,44837.4,2014.2,45158.7,
GE,44795.6,2009.6,45292.5,
Mercedes-Benz,44791.7,2016.3,44357.8,
Google,44733,2010.1,43557,
GE,44688,2004.2,44399.5,
GE,44661.5,2012.3,44335,
GE,44516.1,2014.3,44837.4,
IBM,44514.8,2017.6,44900.5,
GE,44399.5,2004.1,44111,
Toyota,44388.8,2014.3,43723.2,
Mercedes-Benz,44357.8,2016.2,43923.9,
GE,44335,2012.2,44008.5,
GE,44298.7,2009.7,44795.6,
Samsung,44291.6,2013.8,43706.4,
GE,44208,2017,44100.2,
GE,44194.8,2014.4,44516.1,
Amazon,44143,2015.5,42904,
IBM,44129.1,2017.7,44514.8,
GE,44111,2004,43933.9,
GE,44100.2,2016.9,43992.4,
GE,44008.5,2012.1,43682,
GE,43992.4,2016.8,43884.6,
GE,43933.9,2003.9,43756.8,
Mercedes-Benz,43923.9,2016.1,43490,
GE,43884.6,2016.7,43776.8,
GE,43873.5,2014.5,44194.8,
GE,43801.8,2009.8,44298.7,
GE,43776.8,2016.6,43669,
GE,43756.8,2003.8,43579.7,
IBM,43743.4,2017.8,44129.1,
Toyota,43723.2,2014.2,43057.6,
Samsung,43706.4,2013.7,43121.2,
GE,43682,2012,43594.6,
GE,43669,2016.5,43561.2,
GE,43594.6,2011.9,43507.2,
GE,43579.7,2003.7,43402.6,
GE,43561.2,2016.4,43453.4,
Google,43557,2010,42399.3,
GE,43552.2,2014.6,43873.5,
Facebook,43509.5,2016.7,41950,
GE,43507.2,2011.8,43419.8,
Mercedes-Benz,43490,2016,42812.1,
GE,43453.4,2016.3,43345.6,
GE,43419.8,2011.7,43332.4,
McDonald's,43417,2018,43228.6,
GE,43402.6,2003.6,43225.5,
IBM,43357.7,2017.9,43743.4,
GE,43345.6,2016.2,43237.8,
GE,43332.4,2011.6,43245,
GE,43304.9,2009.9,43801.8,
Intel,43293,2018,42909.6,
GE,43245,2011.5,43157.6,
GE,43237.8,2016.1,43130,
GE,43230.9,2014.7,43552.2,
McDonald's,43228.6,2017.9,43040.2,
GE,43225.5,2003.5,43048.4,
GE,43157.6,2011.4,43070.2,
GE,43130,2016,43043.7,
Samsung,43121.2,2013.6,42536,
GE,43070.2,2011.3,42982.8,
GE,43062.9,2017.1,44208,
Toyota,43057.6,2014.1,42392,
GE,43048.4,2003.4,42871.3,
GE,43043.7,2015.9,42957.4,
McDonald's,43040.2,2017.8,42851.8,
GE,42982.8,2011.2,42895.4,
IBM,42972,2018,43357.7,
GE,42957.4,2015.8,42871.1,
Intel,42909.6,2017.9,42526.2,
GE,42909.6,2014.8,43230.9,
Amazon,42904,2015.4,41665,
GE,42895.4,2011.1,42808,
GE,42871.3,2003.3,42694.2,
GE,42871.1,2015.7,42784.8,
McDonald's,42851.8,2017.7,42663.4,
Mercedes-Benz,42812.1,2015.9,42134.2,
GE,42808,2010,43304.9,
GE,42808,2010.1,42808,
GE,42808,2010.2,42808,
GE,42808,2010.3,42808,
GE,42808,2010.4,42808,
GE,42808,2010.5,42808,
GE,42808,2010.6,42808,
GE,42808,2010.7,42808,
GE,42808,2010.8,42808,
GE,42808,2010.9,42808,
GE,42808,2011,42808,
GE,42784.8,2015.6,42698.5,
GE,42698.5,2015.5,42612.2,
GE,42694.2,2003.2,42517.1,
McDonald's,42663.4,2017.6,42475,
GE,42612.2,2015.4,42525.9,
GE,42588.3,2014.9,42909.6,
Samsung,42536,2013.5,41950.8,
Intel,42526.2,2017.8,42142.8,
GE,42525.9,2015.3,42439.6,
GE,42517.1,2003.1,42340,
McDonald's,42475,2017.5,42286.6,
GE,42439.6,2015.2,42353.3,
Google,42399.3,2009.9,41241.6,
GE,42396,2001,41969.1,
Toyota,42392,2014,41687.4,
GE,42353.3,2015.1,42267,
GE,42340,2003,42237.1,
GE,42287.5,2001.1,42396,
McDonald's,42286.6,2017.4,42098.2,
GE,42267,2015,42588.3,
McDonald's,42254,2014,42227.8,
GE,42237.1,2002.9,42134.2,
McDonald's,42227.8,2013.9,42201.6,
McDonald's,42201.6,2013.8,42175.4,
GE,42179,2001.2,42287.5,
McDonald's,42175.4,2013.7,42149.2,
McDonald's,42149.2,2013.6,42123,
Intel,42142.8,2017.7,41759.4,
GE,42134.2,2002.8,42031.3,
Mercedes-Benz,42134.2,2015.8,41456.3,
McDonald's,42123,2013.5,42096.8,
Apple,42107.2,2011.2,37799.6,
McDonald's,42098.2,2017.3,41909.8,
McDonald's,42096.8,2013.4,42070.6,
McDonald's,42070.6,2013.3,42044.4,
GE,42070.5,2001.3,42179,
McDonald's,42044.4,2013.2,42018.2,
GE,42031.3,2002.7,41928.4,
McDonald's,42018.2,2013.1,41992,
McDonald's,42009.5,2014.1,42254,
McDonald's,41992,2013,41799,
GE,41969.1,2000.9,41542.2,
GE,41962,2001.4,42070.5,
Samsung,41950.8,2013.4,41365.6,
Facebook,41950,2016.6,40390.5,
GE,41928.4,2002.6,41825.5,
GE,41917.8,2017.2,43062.9,
McDonald's,41909.8,2017.2,41721.4,
GE,41853.5,2001.5,41962,
GE,41825.5,2002.5,41722.6,
McDonald's,41799,2012.9,41606,
McDonald's,41765,2014.2,42009.5,
Intel,41759.4,2017.6,41376,
GE,41745,2001.6,41853.5,
GE,41722.6,2002.4,41619.7,
McDonald's,41721.4,2017.1,41533,
Toyota,41687.4,2013.9,40982.8,
Amazon,41665,2015.3,40426,
GE,41636.5,2001.7,41745,
GE,41619.7,2002.3,41516.8,
McDonald's,41606,2012.8,41413,
GE,41542.2,2000.8,41115.3,
BMW,41535,2016,41102.7,
BMW,41533.6,2016.1,41535,
McDonald's,41533,2017,41317.8,
BMW,41532.2,2016.2,41533.6,
BMW,41530.8,2016.3,41532.2,
BMW,41529.4,2016.4,41530.8,
GE,41528,2001.8,41636.5,
BMW,41528,2016.5,41529.4,
BMW,41526.6,2016.6,41528,
BMW,41525.2,2016.7,41526.6,
BMW,41523.8,2016.8,41525.2,
BMW,41522.4,2016.9,41523.8,
BMW,41521,2017,41522.4,
McDonald's,41520.5,2014.3,41765,
GE,41516.8,2002.2,41413.9,
BMW,41469.5,2017.1,41521,
Mercedes-Benz,41456.3,2015.7,40778.4,
GE,41419.5,2001.9,41528,
BMW,41418,2017.2,41469.5,
GE,41413.9,2002.1,41311,
McDonald's,41413,2012.7,41220,
Intel,41376,2017.5,40992.6,
BMW,41366.5,2017.3,41418,
Samsung,41365.6,2013.3,40780.4,
McDonald's,41317.8,2016.9,41102.6,
BMW,41315,2017.4,41366.5,
GE,41311,2002,41419.5,
McDonald's,41276,2014.4,41520.5,
BMW,41263.5,2017.5,41315,
Google,41241.6,2009.8,40083.9,
McDonald's,41220,2012.6,41027,
BMW,41212,2017.6,41263.5,
BMW,41160.5,2017.7,41212,
GE,41115.3,2000.7,40688.4,
BMW,41109,2017.8,41160.5,
BMW,41102.7,2015.9,40670.4,
McDonald's,41102.6,2016.8,40887.4,
BMW,41057.5,2017.9,41109,
McDonald's,41031.5,2014.5,41276,
McDonald's,41027,2012.5,40834,
BMW,41006,2018,41057.5,
Intel,40992.6,2017.4,40609.2,
Toyota,40982.8,2013.8,40278.2,
McDonald's,40887.4,2016.7,40672.2,
McDonald's,40834,2012.4,40641,
McDonald's,40787,2014.6,41031.5,
Samsung,40780.4,2013.2,40195.2,
Mercedes-Benz,40778.4,2015.6,40100.5,
GE,40772.7,2017.3,41917.8,
Disney,40772,2017,40573.8,
GE,40688.4,2000.6,40261.5,
Disney,40682.2,2017.1,40772,
McDonald's,40672.2,2016.6,40457,
BMW,40670.4,2015.8,40238.1,
McDonald's,40641,2012.3,40448,
Intel,40609.2,2017.3,40225.8,
Disney,40592.4,2017.2,40682.2,
Disney,40573.8,2016.9,40375.6,
McDonald's,40542.5,2014.7,40787,
Disney,40502.6,2017.3,40592.4,
McDonald's,40457,2016.5,40241.8,
McDonald's,40448,2012.2,40255,
Amazon,40426,2015.2,39187,
Disney,40412.8,2017.4,40502.6,
Facebook,40390.5,2016.5,38831,
Disney,40375.6,2016.8,40177.4,
Disney,40323,2017.5,40412.8,
McDonald's,40298,2014.8,40542.5,
Toyota,40278.2,2013.7,39573.6,
GE,40261.5,2000.5,39834.6,
McDonald's,40255,2012.1,40062,
McDonald's,40241.8,2016.4,40026.6,
BMW,40238.1,2015.7,39805.8,
Disney,40233.2,2017.6,40323,
Intel,40225.8,2017.2,39842.4,
Samsung,40195.2,2013.1,39610,
Disney,40177.4,2016.7,39979.2,
Disney,40143.4,2017.7,40233.2,
Mercedes-Benz,40100.5,2015.5,39422.6,
Google,40083.9,2009.7,38926.2,
McDonald's,40062,2012,39615.1,
Disney,40053.6,2017.8,40143.4,
McDonald's,40053.5,2014.9,40298,
McDonald's,40026.6,2016.3,39811.4,
Disney,39979.2,2016.6,39781,
Disney,39963.8,2017.9,40053.6,
Disney,39874,2018,39963.8,
Intel,39842.4,2017.1,39459,
GE,39834.6,2000.4,39407.7,
McDonald's,39811.4,2016.2,39596.2,
McDonald's,39809,2015,40053.5,
BMW,39805.8,2015.6,39373.5,
Disney,39781,2016.5,39582.8,
McDonald's,39766.2,2015.1,39809,
McDonald's,39723.4,2015.2,39766.2,
McDonald's,39680.6,2015.3,39723.4,
McDonald's,39637.8,2015.4,39680.6,
GE,39627.6,2017.4,40772.7,
McDonald's,39615.1,2011.9,39168.2,
Samsung,39610,2013,38938.3,
McDonald's,39596.2,2016.1,39381,
McDonald's,39595,2015.5,39637.8,
Disney,39582.8,2016.4,39384.6,
Toyota,39573.6,2013.6,38869,
McDonald's,39552.2,2015.6,39595,
McDonald's,39509.4,2015.7,39552.2,
McDonald's,39466.6,2015.8,39509.4,
Intel,39459,2017,39208.3,
McDonald's,39423.8,2015.9,39466.6,
Mercedes-Benz,39422.6,2015.4,38744.7,
GE,39407.7,2000.3,38980.8,
Intel,39385,2012,38968.2,
Disney,39384.6,2016.3,39186.4,
McDonald's,39381,2016,39423.8,
BMW,39373.5,2015.5,38941.2,
Intel,39208.3,2016.9,38957.6,
Amazon,39187,2015.1,37948,
Disney,39186.4,2016.2,38988.2,
Intel,39172.2,2012.1,39385,
McDonald's,39168.2,2011.8,38721.3,
Intel,39048,2000,39048,
Disney,38988.2,2016.1,38790,
GE,38980.8,2000.2,38553.9,
Intel,38968.2,2011.9,38551.4,
Intel,38959.4,2012.2,39172.2,
Intel,38957.6,2016.8,38706.9,
BMW,38941.2,2015.4,38508.9,
Samsung,38938.3,2012.9,38266.6,
Google,38926.2,2009.6,37768.5,
Toyota,38869,2013.5,38164.4,
Facebook,38831,2016.4,37271.5,
Disney,38790,2016,38562.4,
Intel,38746.6,2012.3,38959.4,
Mercedes-Benz,38744.7,2015.3,38066.8,
McDonald's,38721.3,2011.7,38274.4,
Intel,38706.9,2016.7,38456.2,
Intel,38609.7,2000.1,39048,
Disney,38562.4,2015.9,38334.8,
GE,38553.9,2000.1,38127,
Intel,38551.4,2011.8,38134.6,
Intel,38533.8,2012.4,38746.6,
BMW,38508.9,2015.3,38076.6,
GE,38482.5,2017.5,39627.6,
Intel,38456.2,2016.6,38205.5,
Disney,38334.8,2015.8,38107.2,
Intel,38321,2012.5,38533.8,
McDonald's,38274.4,2011.6,37827.5,
Samsung,38266.6,2012.8,37594.9,
Intel,38205.5,2016.5,37954.8,
Intel,38171.4,2000.2,38609.7,
Toyota,38164.4,2013.4,37459.8,
Intel,38134.6,2011.7,37717.8,
GE,38127,2000,38127,
Intel,38108.2,2012.6,38321,
Disney,38107.2,2015.7,37879.6,
BMW,38076.6,2015.2,37644.3,
Mercedes-Benz,38066.8,2015.2,37388.9,
Intel,37954.8,2016.4,37704.1,
Amazon,37948,2015,37101,
Intel,37895.4,2012.7,38108.2,
Disney,37879.6,2015.6,37652,
McDonald's,37827.5,2011.5,37380.6,
Apple,37799.6,2011.1,33492,
Google,37768.5,2009.5,36610.8,
Intel,37733.1,2000.3,38171.4,
Intel,37717.8,2011.6,37301,
Intel,37704.1,2016.3,37453.4,
Intel,37682.6,2012.8,37895.4,
Disney,37652,2015.5,37424.4,
BMW,37644.3,2015.1,37212,
Samsung,37594.9,2012.7,36923.2,
Intel,37469.8,2012.9,37682.6,
Toyota,37459.8,2013.3,36755.2,
Intel,37453.4,2016.2,37202.7,
Disney,37424.4,2015.4,37196.8,
Mercedes-Benz,37388.9,2015.1,36711,
McDonald's,37380.6,2011.4,36933.7,
GE,37337.4,2017.6,38482.5,
Intel,37301,2011.5,36884.2,
Intel,37294.8,2000.4,37733.1,
Facebook,37271.5,2016.3,35712,
Intel,37257,2013,37469.8,
BMW,37212,2015,36912.2,
Intel,37202.7,2016.1,36952,
Disney,37196.8,2015.3,36969.2,
Amazon,37101,2014.9,36254,
Disney,36969.2,2015.2,36741.6,
Intel,36952,2016,36798.3,
Intel,36946.6,2013.1,37257,
McDonald's,36933.7,2011.3,36486.8,
Samsung,36923.2,2012.6,36251.5,
BMW,36912.2,2014.9,36612.4,
Intel,36884.2,2011.4,36467.4,
Intel,36856.5,2000.5,37294.8,
Intel,36798.3,2015.9,36644.6,
Toyota,36755.2,2013.2,36050.6,
Disney,36741.6,2015.1,36514,
Mercedes-Benz,36711,2015,36473.7,
Intel,36644.6,2015.8,36490.9,
Intel,36636.2,2013.2,36946.6,
BMW,36612.4,2014.8,36312.6,
Google,36610.8,2009.4,35453.1,
Disney,36514,2015,36084.9,
Intel,36490.9,2015.7,36337.2,
McDonald's,36486.8,2011.2,36039.9,
Mercedes-Benz,36473.7,2014.9,36236.4,
Intel,36467.4,2011.3,36050.6,
Intel,36418.2,2000.6,36856.5,
Ford,36368,2000,36368,
Intel,36337.2,2015.6,36183.5,
Intel,36325.8,2013.3,36636.2,
BMW,36312.6,2014.7,36012.8,
Amazon,36254,2014.8,35407,
Samsung,36251.5,2012.5,35579.8,
Mercedes-Benz,36236.4,2014.8,35999.1,
GE,36192.3,2017.7,37337.4,
Intel,36183.5,2015.5,36029.8,
Disney,36084.9,2014.9,35655.8,
Intel,36050.6,2011.2,35633.8,
Toyota,36050.6,2013.1,35346,
McDonald's,36039.9,2011.1,35593,
Intel,36029.8,2015.4,35876.1,
Intel,36015.4,2013.4,36325.8,
BMW,36012.8,2014.6,35713,
Mercedes-Benz,35999.1,2014.7,35761.8,
Intel,35979.9,2000.7,36418.2,
Intel,35876.1,2015.3,35722.4,
Mercedes-Benz,35761.8,2014.6,35524.5,
Ford,35740.4,2000.1,36368,
Intel,35722.4,2015.2,35568.7,
BMW,35713,2014.5,35413.2,
Facebook,35712,2016.2,34152.5,
Intel,35705,2013.5,36015.4,
Disney,35655.8,2014.8,35226.7,
Intel,35633.8,2011.1,35217,
McDonald's,35593,2011,35391.5,
Intel,35588,2005,35379.1,
Samsung,35579.8,2012.4,34908.1,
Intel,35568.7,2015.1,35415,
Intel,35541.6,2000.8,35979.9,
Mercedes-Benz,35524.5,2014.5,35287.2,
Google,35453.1,2009.3,34295.4,
Intel,35415,2015,35288.8,
BMW,35413.2,2014.4,35113.4,
Amazon,35407,2014.7,34560,
Intel,35394.6,2013.6,35705,
McDonald's,35391.5,2010.9,35190,
Intel,35379.1,2004.9,35170.2,
Toyota,35346,2013,34839.4,
Intel,35288.8,2014.9,35162.6,
Mercedes-Benz,35287.2,2014.4,35049.9,
Intel,35261.1,2005.1,35588,
Disney,35226.7,2014.7,34797.6,
Intel,35217,2011,34896.8,
McDonald's,35190,2010.8,34988.5,
Intel,35170.2,2004.8,34961.3,
Intel,35162.6,2014.8,35036.4,
BMW,35113.4,2014.3,34813.6,
Ford,35112.8,2000.2,35740.4,
Intel,35103.3,2000.9,35541.6,
Intel,35084.2,2013.7,35394.6,
Mercedes-Benz,35049.9,2014.3,34812.6,
GE,35047.2,2017.8,36192.3,
Intel,35036.4,2014.7,34910.2,
McDonald's,34988.5,2010.7,34787,
Intel,34961.3,2004.7,34752.4,
Intel,34934.2,2005.2,35261.1,
Intel,34910.2,2014.6,34784,
Samsung,34908.1,2012.3,34236.4,
Intel,34896.8,2010.9,34576.6,
Toyota,34839.4,2012.9,34332.8,
BMW,34813.6,2014.2,34513.8,
Mercedes-Benz,34812.6,2014.2,34575.3,
Disney,34797.6,2014.6,34368.5,
McDonald's,34787,2010.6,34585.5,
Intel,34784,2014.5,34657.8,
Intel,34773.8,2013.8,35084.2,
Intel,34752.4,2004.6,34543.5,
Intel,34665,2001,35103.3,
Intel,34657.8,2014.4,34531.6,
Intel,34607.3,2005.3,34934.2,
McDonald's,34585.5,2010.5,34384,
Intel,34576.6,2010.8,34256.4,
Mercedes-Benz,34575.3,2014.1,34338,
Cisco,34575,2018,34310.5,
Amazon,34560,2014.6,33713,
Intel,34543.5,2004.5,34334.6,
Intel,34531.6,2014.3,34405.4,
BMW,34513.8,2014.1,34214,
Ford,34485.2,2000.3,35112.8,
Intel,34463.4,2013.9,34773.8,
Intel,34405.4,2014.2,34279.2,
McDonald's,34384,2010.4,34182.5,
Disney,34368.5,2014.5,33939.4,
Mercedes-Benz,34338,2014,34094.6,
Intel,34334.6,2004.4,34125.7,
Toyota,34332.8,2012.8,33826.2,
Cisco,34310.5,2017.9,34046,
Google,34295.4,2009.2,33137.7,
Intel,34284.6,2001.1,34665,
Intel,34280.4,2005.4,34607.3,
Intel,34279.2,2014.1,34153,
Intel,34256.4,2010.7,33936.2,
Samsung,34236.4,2012.2,33564.7,
BMW,34214,2014,33976.5,
McDonald's,34182.5,2010.3,33981,
Intel,34153,2014,34463.4,
Facebook,34152.5,2016.1,32593,
Intel,34125.7,2004.3,33916.8,
Mercedes-Benz,34094.6,2013.9,33851.2,
Toyota,34050,2008,33852,
Cisco,34046,2017.8,33781.5,
McDonald's,33981,2010.2,33779.5,
BMW,33976.5,2013.9,33739,
Intel,33953.5,2005.5,34280.4,
Disney,33939.4,2014.4,33510.3,
Intel,33936.2,2010.6,33616,
Intel,33916.8,2004.2,33707.9,
Intel,33904.2,2001.2,34284.6,
GE,33902.1,2017.9,35047.2,
Ford,33857.6,2000.4,34485.2,
Toyota,33852,2007.9,33654,
Mercedes-Benz,33851.2,2013.8,33607.8,
Toyota,33826.2,2012.7,33319.6,
Cisco,33781.5,2017.7,33517,
McDonald's,33779.5,2010.1,33578,
Toyota,33778,2008.1,34050,
BMW,33739,2013.8,33501.5,
Amazon,33713,2014.5,32866,
Intel,33707.9,2004.1,33499,
Toyota,33654,2007.8,33456,
Intel,33626.6,2005.6,33953.5,
Intel,33616,2010.5,33295.8,
Mercedes-Benz,33607.8,2013.7,33364.4,
McDonald's,33578,2010,33447.7,
Samsung,33564.7,2012.1,32893,
Disney,33553,2000,33553,
Intel,33523.8,2001.3,33904.2,
Cisco,33517,2017.6,33252.5,
Disney,33510.3,2014.3,33081.2,
Toyota,33506,2008.2,33778,
BMW,33501.5,2013.7,33264,
Intel,33499,2004,33260.3,
Apple,33492,2011,32257.1,
Disney,33456.8,2000.1,33553,
Toyota,33456,2007.7,33258,
McDonald's,33447.7,2009.9,33317.4,
Mercedes-Benz,33364.4,2013.6,33121,
Disney,33360.6,2000.2,33456.8,
Toyota,33319.6,2012.6,32813,
McDonald's,33317.4,2009.8,33187.1,
Intel,33299.7,2005.7,33626.6,
Intel,33295.8,2010.4,32975.6,
Disney,33264.4,2000.3,33360.6,
BMW,33264,2013.6,33026.5,
Intel,33260.3,2003.9,33021.6,
Toyota,33258,2007.6,33060,
Cisco,33252.5,2017.5,32988,
Toyota,33234,2008.3,33506,
Ford,33230,2000.5,33857.6,
McDonald's,33187.1,2009.7,33056.8,
Disney,33168.2,2000.4,33264.4,
Intel,33143.4,2001.4,33523.8,
Google,33137.7,2009.1,31980,
Mercedes-Benz,33121,2013.5,32877.6,
Disney,33081.2,2014.2,32652.1,
Disney,33072,2000.5,33168.2,
Toyota,33060,2007.5,32862,
McDonald's,33056.8,2009.6,32926.5,
